,id,body,author,author_id,fav_count,created_at,updated_at,cleaned_body
2567,151856461,"<a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://www.youtube.com/watch?v=dcu_hMJA1Nk"" title=""https://www.youtube.com/watch?v=dcu_hMJA1Nk"">şu</a> videonun tamamını geçtim, şöyle bir ilk 40 saniyesini izleyin, yüzünüz gülmüyor mu? mutlu olmuyor musunuz? <br>hak ettiğimiz mutluluğa oy verelim, hep beraber.",ceceylicalaculacumburceli,1767915,12,01.05.2023 18:49,,"şu videonun tamamını geçtim, şöyle bir ilk 40 saniyesini izleyin, yüzünüz gülmüyor mu? mutlu olmuyor musunuz? hak ettiğimiz mutluluğa oy verelim, hep beraber."
2568,151856523,"bu adama oy verecek %2-3 atatürk sever insan yoksa, yansın zaten ülke. bitmişiz uzatmalara oynuyoruz.",mmts,1591762,22,01.05.2023 18:51,,"bu adama oy verecek %2-3 atatürk sever insan yoksa, yansın zaten ülke. bitmişiz uzatmalara oynuyoruz."
2569,151856859,"secim ikinci tura kalirsa akp o iki haftada ortaligi karistirir diyorsunuz ama akp ilk turda veya ikinci turda kaybettiginde ya da ilk turun hemen öncesinde de ortaligi karistirabilir. yani ortaligi her turlu karistirmaya calisacaktir. misalen ilk turda kilicdaroglu kazanirsa hemen birakip gidecekler mi zannediyorsunuz? ayrica milletin bu tur olaylara karni tok. (bkz: <a class=""b"" href=""/?q=tekrarlanan+istanbul+belediye+secimleri"">tekrarlanan istanbul belediye secimleri</a>). ortaligi karistirdikca oy kaybedecekler. aklimizla dalga gecmeyin. siz atatürkçülerle, türk milliyetçileriyle, üniter yapiyi savunanlarla pazarlik yapip yeni olusacak hukumetin bir parcasi yapmak istemiyorsunuz. o sebeple millet ittifakini istedigimiz cizgiye cekebilmek icin sinan ogan ne kadar yuksek oy alirsa o kadar iyi olacak. bu adamin millet ittifakiyla masaya oturdugunda elinin kuvvetli olmasi lazim. 21 senedir bekleyen muhalefetin 2 hafta beklemek istememesi suni bir bahaneden öte bir şey değil.",kritik dusunmekten kafasi sizilayan adam,1664989,7,01.05.2023 19:04,,"secim ikinci tura kalirsa akp o iki haftada ortaligi karistirir diyorsunuz ama akp ilk turda veya ikinci turda kaybettiginde ya da ilk turun hemen öncesinde de ortaligi karistirabilir. yani ortaligi her turlu karistirmaya calisacaktir. misalen ilk turda kilicdaroglu kazanirsa hemen birakip gidecekler mi zannediyorsunuz? ayrica milletin bu tur olaylara karni tok. (bkz: tekrarlanan istanbul belediye secimleri). ortaligi karistirdikca oy kaybedecekler. aklimizla dalga gecmeyin. siz atatürkçülerle, türk milliyetçileriyle, üniter yapiyi savunanlarla pazarlik yapip yeni olusacak hukumetin bir parcasi yapmak istemiyorsunuz. o sebeple millet ittifakini istedigimiz cizgiye cekebilmek icin sinan ogan ne kadar yuksek oy alirsa o kadar iyi olacak. bu adamin millet ittifakiyla masaya oturdugunda elinin kuvvetli olmasi lazim. 21 senedir bekleyen muhalefetin 2 hafta beklemek istememesi suni bir bahaneden öte bir şey değil."
2570,151853093,"şu açıklamalarının altına imza atıyorum:<br><br>“içişleri bakanı süleyman soylu'nun '14 mayıs siyasi darbe girişimidir' sözünü de değerlendiren oğan, “sayın erdoğan'a şunu da hatırlatmak isterim; adamlarına sahip çıksın” diye konuştu. oğan sözlerini şöyle sürdürdü:<br><br>“adamlarını gemlesin. adamlarının biri içişleri bakanı… 14 mayıs'a darbe olarak nitelendirdi. hem darbe olarak nitelendirdi hem de kendisi milletvekili adayı. buradan süleyman soylu'ya sesleniyorum ve diyorum ki; madem 14 mayıs bir darbe girişimidir, sen niye milletvekili adayısın? adamsan çekil. madem bu bir darbe girişimi sen bu darbe girişiminin niye bir parçasısın.<br><br>buradan ysk'ya ve onun başkanına çağrıda bulunuyorum; 14 mayıs millet iradesinin sandığa yansıyacağı ve sizin de kontrolünüzde giden bu seçime darbe diyen süleyman soylu'ya niye tek kelime etmiyorsunuz?”<br><br>“artık içişleri bakanı değildir”<br><br>konuşmasını sürdüren sinan oğan, “bu ülkenin içişleri bakanı artık içişleri bakanı değildir. seçime darbe diyen birisinden içişleri bakanı olmaz. derhal görevden alınmalıdır. biz artık süleyman soylu'yu içişleri bakanı olarak kabul etmiyoruz. bu ülkede şu an içişleri bakanı koltuğu boştur. 14 mayıs'a sağ salim gitmemizden sorumlu kişi 14 mayıs'ı darbe olarak nitelendirdi. peki o zaman sayın erdoğan niye aday? madem 14 mayıs bir darbe girişimi cumhurbaşkanı erdoğan niye aday arkadaşlar” dedi.<br><br>“sizde utanacak yüz yok mu”<br><br>adalet bakanı bekir bozdağ'ın açıklamalarına da tepki gösteren oğan şunları söyledi:<br><br>“öteki de çıkmış diyor ki, adalet bakanı… yani bu ülkenin düştüğü duruma bakar mısınız? içişleri bakanı 14 mayıs'ı darbe olarak nitelendiriyor, adaleti sağlamakla görevli adalet bakanı 'birileri kazanırsa şampanya patlatacak, birileri bilmem ne yapacak' diyor… binali yıldırım başka bir telden çalıyor.<br><br>ya arkadaşlar bu ülkeyi kamplaştırmaktan, kutuplaştırmaktan yorulmadınız mı? bu ülkeyi raydan çıkarmaktan yorulmadınız mı? sizde hiç utanacak yüz yok mu? artık yeter türk milletini böldüğünüz, parçaladığınız, kutuplaştırdığınız yeter. ama az kaldı, biz yeniden bu devleti rayına oturtacağız. hiç kimsenin bu ülkede ötekileştirilmesine, dışlanmasına müsaade etmeyeceğiz.<br><br>bu ülkenin içişleri bakanları, adalet bakanları adam gibi bakanlık yapacaklar. maalesef ki içişleri bakanları, adalet bakanları bakanlık yapmıyor. terbiyem el vermiyor ne yaptıklarını söylemeye… bu ülkede adaleti, adalet ve kalkınma partisi bitirdi. isminde adalet olan bir parti bu ülkede adaleti bitirdi. içişleri bakanı bu ülkenin birliğinin ve beraberliğinin adeta simgesi olması gereken içişleri bakanı bu ülkedeki seçimleri darbe olarak açıkladı.”<br><br>“provokatif girişimler yapacağınız şimdiden belli oldu”",paradoksa,1242228,27,01.05.2023 16:45,,"şu açıklamalarının altına imza atıyorum:“içişleri bakanı süleyman soylu'nun '14 mayıs siyasi darbe girişimidir' sözünü de değerlendiren oğan, “sayın erdoğan'a şunu da hatırlatmak isterim; adamlarına sahip çıksın” diye konuştu. oğan sözlerini şöyle sürdürdü:“adamlarını gemlesin. adamlarının biri içişleri bakanı… 14 mayıs'a darbe olarak nitelendirdi. hem darbe olarak nitelendirdi hem de kendisi milletvekili adayı. buradan süleyman soylu'ya sesleniyorum ve diyorum ki; madem 14 mayıs bir darbe girişimidir, sen niye milletvekili adayısın? adamsan çekil. madem bu bir darbe girişimi sen bu darbe girişiminin niye bir parçasısın.buradan ysk'ya ve onun başkanına çağrıda bulunuyorum; 14 mayıs millet iradesinin sandığa yansıyacağı ve sizin de kontrolünüzde giden bu seçime darbe diyen süleyman soylu'ya niye tek kelime etmiyorsunuz?”“artık içişleri bakanı değildir”konuşmasını sürdüren sinan oğan, “bu ülkenin içişleri bakanı artık içişleri bakanı değildir. seçime darbe diyen birisinden içişleri bakanı olmaz. derhal görevden alınmalıdır. biz artık süleyman soylu'yu içişleri bakanı olarak kabul etmiyoruz. bu ülkede şu an içişleri bakanı koltuğu boştur. 14 mayıs'a sağ salim gitmemizden sorumlu kişi 14 mayıs'ı darbe olarak nitelendirdi. peki o zaman sayın erdoğan niye aday? madem 14 mayıs bir darbe girişimi cumhurbaşkanı erdoğan niye aday arkadaşlar” dedi.“sizde utanacak yüz yok mu”adalet bakanı bekir bozdağ'ın açıklamalarına da tepki gösteren oğan şunları söyledi:“öteki de çıkmış diyor ki, adalet bakanı… yani bu ülkenin düştüğü duruma bakar mısınız? içişleri bakanı 14 mayıs'ı darbe olarak nitelendiriyor, adaleti sağlamakla görevli adalet bakanı 'birileri kazanırsa şampanya patlatacak, birileri bilmem ne yapacak' diyor… binali yıldırım başka bir telden çalıyor.ya arkadaşlar bu ülkeyi kamplaştırmaktan, kutuplaştırmaktan yorulmadınız mı? bu ülkeyi raydan çıkarmaktan yorulmadınız mı? sizde hiç utanacak yüz yok mu? artık yeter türk milletini böldüğünüz, parçaladığınız, kutuplaştırdığınız yeter. ama az kaldı, biz yeniden bu devleti rayına oturtacağız. hiç kimsenin bu ülkede ötekileştirilmesine, dışlanmasına müsaade etmeyeceğiz.bu ülkenin içişleri bakanları, adalet bakanları adam gibi bakanlık yapacaklar. maalesef ki içişleri bakanları, adalet bakanları bakanlık yapmıyor. terbiyem el vermiyor ne yaptıklarını söylemeye… bu ülkede adaleti, adalet ve kalkınma partisi bitirdi. isminde adalet olan bir parti bu ülkede adaleti bitirdi. içişleri bakanı bu ülkenin birliğinin ve beraberliğinin adeta simgesi olması gereken içişleri bakanı bu ülkedeki seçimleri darbe olarak açıkladı.”“provokatif girişimler yapacağınız şimdiden belli oldu”"
2571,151853202,"çok saçma bir şekilde uzun süredir görüşmediğim arkadaşlarımla dün derbi vesilesi ile görüştük. 3 arkadaşımın 2 si seküler muhafazakar insanlar daha önce erdoğan'a verdiğini bildiğim, diğeri ise küskün chp seçmeniydi. daha önce sorduğumda akpli arkadaşlardan birisi oy kullanmayacağım diğeri ise erdoğan'a ehveni şer olarak vereceğim, küskün chpli arkadaşım ise muharrem ince'ye vereceğini beyan etmişti. lakin dün maçtan sonra tekrar sorduğumda, iki akpli arkadaşım da ilk turda sinan oğan'a vereceğini söylediler, küskün chpli arkadaş ise kılıçdaroğlu'na verecekmiş. gördüğünüz üzere sadece kendi çevremde dahi ince'nin muhalefetin oyunu böldüğünü, sinan oğan'ın ise cumhur ittifakının kemiklerine kemiklerine boksör gibi vurduğunu görüyorum. akp'nin elinden sokakta ki mhp seçmenini, tabanını, imkanını alırsanız, akp o taksiciden korkan kaçan kısa pantolonlu gibi kalır ortada. sinan ateş cinayeti siz solcu arkadaşları pek ilgilendirmese de. sinan ateş abi geleceğin mhpsinin lideri olarak görülüyordu ve sırf bu illegal düzeni bahçeliye şikayet ettiği için aynı odaklar tarafından öldürüldü. ve taban bunu biliyor kaçacak yer arıyordu. sinan oğan ilaç gibi ortaya çıktı ve yurtdışı oylarında inanılmaz derecede bir oy mhp bir oy oğan'a basılı pusulalar yayınlanıyor. '' millet''' 'ata' 'sına dönerse' 'harami' ' düzeni yok olacak!",king of jerusalem,1881646,15,01.05.2023 16:49,,"çok saçma bir şekilde uzun süredir görüşmediğim arkadaşlarımla dün derbi vesilesi ile görüştük. 3 arkadaşımın 2 si seküler muhafazakar insanlar daha önce erdoğan'a verdiğini bildiğim, diğeri ise küskün chp seçmeniydi. daha önce sorduğumda akpli arkadaşlardan birisi oy kullanmayacağım diğeri ise erdoğan'a ehveni şer olarak vereceğim, küskün chpli arkadaşım ise muharrem ince'ye vereceğini beyan etmişti. lakin dün maçtan sonra tekrar sorduğumda, iki akpli arkadaşım da ilk turda sinan oğan'a vereceğini söylediler, küskün chpli arkadaş ise kılıçdaroğlu'na verecekmiş. gördüğünüz üzere sadece kendi çevremde dahi ince'nin muhalefetin oyunu böldüğünü, sinan oğan'ın ise cumhur ittifakının kemiklerine kemiklerine boksör gibi vurduğunu görüyorum. akp'nin elinden sokakta ki mhp seçmenini, tabanını, imkanını alırsanız, akp o taksiciden korkan kaçan kısa pantolonlu gibi kalır ortada. sinan ateş cinayeti siz solcu arkadaşları pek ilgilendirmese de. sinan ateş abi geleceğin mhpsinin lideri olarak görülüyordu ve sırf bu illegal düzeni bahçeliye şikayet ettiği için aynı odaklar tarafından öldürüldü. ve taban bunu biliyor kaçacak yer arıyordu. sinan oğan ilaç gibi ortaya çıktı ve yurtdışı oylarında inanılmaz derecede bir oy mhp bir oy oğan'a basılı pusulalar yayınlanıyor. '' millet''' 'ata' 'sına dönerse' 'harami' ' düzeni yok olacak!"
2572,151853325,"150 tl seçim yardımı fişekledim. bin daha göndereceğim. ancak mallığın lüzumu yok, oylar kılışdar'a.",battaltunga,2433847,0,01.05.2023 16:53,,"150 tl seçim yardımı fişekledim. bin daha göndereceğim. ancak mallığın lüzumu yok, oylar kılışdar'a."
2573,151853481,"başkan hem entelektüel hem halk adamı.<br>bunları ben de yeni öğrendim.<br>kaynakçı,marangoz, çiftçi, baytar ne ararsan var.<br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/dyrtgn/status/1652734034525429761?s=19"" title=""https://twitter.com/dyrtgn/status/1652734034525429761?s=19"">https://twitter.com/…tatus/1652734034525429761?s=19</a>",fenasi kertmen,997748,5,01.05.2023 16:59,,"başkan hem entelektüel hem halk adamı.bunları ben de yeni öğrendim.kaynakçı,marangoz, çiftçi, baytar ne ararsan var.https://twitter.com/…tatus/1652734034525429761?s=19"
2574,151853521,"30,000 defa açıkladığı ve aslında farklı şeyler anlattığı konu üzerinden eleştirilen cumhurbaşkanı adayı.<br><br>ha bir de yine yaklaşık 30,000 defa ""oy bölüyor, muharrem v2, rende binasının adamı"" yazan tayfa var.<br><br>siz böyle yaptıkça hem ortaya çıkan adaylar, hem de destekçileri uzaklaşıyor. güya saray ve rende binasının yapamadığı işi siz yapıyorsunuz. insanları dışlayarak, iftiralar atarak cumhur ittifakına çalışıyorsunuz. ya farkında değilsiniz. holiganlık gözünüzü kör etmiş. daha da kötü olan ihtimal ise farkındasınız ve bile isteye yapıyorsunuz. çünkü utangaç akp'lilerdensiniz.",masteradam,1295487,13,01.05.2023 17:00,,"30,000 defa açıkladığı ve aslında farklı şeyler anlattığı konu üzerinden eleştirilen cumhurbaşkanı adayı.ha bir de yine yaklaşık 30,000 defa ""oy bölüyor, muharrem v2, rende binasının adamı"" yazan tayfa var.siz böyle yaptıkça hem ortaya çıkan adaylar, hem de destekçileri uzaklaşıyor. güya saray ve rende binasının yapamadığı işi siz yapıyorsunuz. insanları dışlayarak, iftiralar atarak cumhur ittifakına çalışıyorsunuz. ya farkında değilsiniz. holiganlık gözünüzü kör etmiş. daha da kötü olan ihtimal ise farkındasınız ve bile isteye yapıyorsunuz. çünkü utangaç akp'lilerdensiniz."
2575,151853765,millet ittifakini atatürkçü çizgiye çekmek için kendisi desteklenmelidir. ikinci turda ya hdp baskin cikacak ya da uniter yapiyi savunan atatürkçüler. hdp'nin millet ittifakina karsiliksiz destek verdigine inanacak varsa hdpnin 5-6 sene önceye kadar akp ile yatip kalktığı günleri hatirlatirim. yarin parlamentoda iyi parti out hdp in senaryosu görmeyeceğimizi kim garanti edebilir? akşener masadan ayrildiginda 2 gün boyunca hakkinda yazilip cizilenleri unutmadik. chp icerisinde belli ki iyi partiye yakin ve hdpye yakin 2 klik arasinda bir yaris var. 2. turda sinan ogan'in destekledigi bir millet ittifaki bizler icin en makuludur. iyi partinin de yalniz kalmamasi demektir.,kritik dusunmekten kafasi sizilayan adam,1664989,15,01.05.2023 17:10,,millet ittifakini atatürkçü çizgiye çekmek için kendisi desteklenmelidir. ikinci turda ya hdp baskin cikacak ya da uniter yapiyi savunan atatürkçüler. hdp'nin millet ittifakina karsiliksiz destek verdigine inanacak varsa hdpnin 5-6 sene önceye kadar akp ile yatip kalktığı günleri hatirlatirim. yarin parlamentoda iyi parti out hdp in senaryosu görmeyeceğimizi kim garanti edebilir? akşener masadan ayrildiginda 2 gün boyunca hakkinda yazilip cizilenleri unutmadik. chp icerisinde belli ki iyi partiye yakin ve hdpye yakin 2 klik arasinda bir yaris var. 2. turda sinan ogan'in destekledigi bir millet ittifaki bizler icin en makuludur. iyi partinin de yalniz kalmamasi demektir.
2576,151853821,ulan keşke 40'ında olsaydın da 2028'de ortalığı gümbürdetseydin.<br><br>edit: gümbürdedi.,mukan,830262,1,01.05.2023 17:12,26.05.2023 17:15,ulan keşke 40'ında olsaydın da 2028'de ortalığı gümbürdetseydin.edit: gümbürdedi.
2577,151854149,"kendisine oy vermek isteyen için zaten en iyi seçenektir. tayyibe oy vermek istemeyen eski tayyipçi için çok iyi bir seçenektir. kılıçdaroğluna oy atmak istemeyen chp'liler ya da anti akepeciler için de iyi bir seçenektir. tanıdığım insanlardan yola çıkarak yukarda belirttiğim kesimin yüzde 30 a yakın oranı olur diye tahmin ediyorum. e o zaman ilk turda verin oğana oyunuzu istediğiniz yere istediğiniz mesajı demokratik olarak verin, ikinci turda bakarız duruma.",freundschaft,1992402,12,01.05.2023 17:24,,"kendisine oy vermek isteyen için zaten en iyi seçenektir. tayyibe oy vermek istemeyen eski tayyipçi için çok iyi bir seçenektir. kılıçdaroğluna oy atmak istemeyen chp'liler ya da anti akepeciler için de iyi bir seçenektir. tanıdığım insanlardan yola çıkarak yukarda belirttiğim kesimin yüzde 30 a yakın oranı olur diye tahmin ediyorum. e o zaman ilk turda verin oğana oyunuzu istediğiniz yere istediğiniz mesajı demokratik olarak verin, ikinci turda bakarız duruma."
2578,151854464,"bu adam gibi adama akp'ye çalışıyor diyen çarpılır amk. şu <a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://www.tiktok.com/@oasilturkum/video/7227201741241027842?is_from_webapp=1&sender_device=mobile&sender_web_id=7081642610991793666"" title=""https://www.tiktok.com/@oasilturkum/video/7227201741241027842?is_from_webapp=1&sender_device=mobile&sender_web_id=7081642610991793666"">konuşmayı</a> mecliste yapabilen bir delikanlıya oy vermek boynumuzun borcudur.",kjt,1734428,15,01.05.2023 17:37,,bu adam gibi adama akp'ye çalışıyor diyen çarpılır amk. şu konuşmayı mecliste yapabilen bir delikanlıya oy vermek boynumuzun borcudur.
2579,151855156,siyasetçidir,gzmezarc,1674280,0,01.05.2023 18:03,,siyasetçidir
2580,151850399,"millet ittifakı seçmeni olarak, kendisine yüklenmenin, oyları bölüyor demenin, sırf duruşundaki kalite yüzünden içime sinmediği kişidir. evet, oy bölme durumu var mı? ama az, ama çok var. ama dedim ya, ortak noktada çoğunlukla buluşmadığım ideolojisine rağmen, karakterli ve samimi birisi olduğunu düşünüyorum ve bu sebeplerle açıktan kızamıyorum, sert eleştiriler getiremiyorum kendisine.<br><br>kendisinin ve ideolojisini taşıyan partisinin/ittifakının siyaset arenasında aktif bir görevle görmek isteyenlerin kızması gereken kişi ise sadece muharrem ince'dir. ata ittifakını bozarak, tek liste üzerinden meclise girme ve vekil çıkartma şanslarını, üstelik hiç de düşük değilken, hiç eden kişi ince'dir. üstelik bunu, ümit özdağ'ın da açıkladığı üzere kendisine yakışır biçimde, bir telefon mesajı ile yapmıştır. insanlar memleket partisine de, zafer partisine de oy verme konusunda çekinceler yaşıyor ve oyunu değiştiriyorsa, bunda temel sebep, baraj yüzünden oylarının boşa gitmesi ve bu durumun cumhur ittifakına yaramasıdır. ancak ittifakta kalsa idi, haftalar önce arkalarına aldıkları rüzgarla, totalde yüzde 6-7 dolaylarında olan oylarını korur, barajı geçme şansını diri tuttuğu için de üzerine koyma ihtimalini de açık ve diri tutmuş olurlardı.<br><br>ama dedim ya, genel anlamda muhalefet adına bir şey olumlu gitmeyegörsün. ince biter hemen orada.",unidentified walking object,1354103,4,01.05.2023 15:07,01.05.2023 15:09,"millet ittifakı seçmeni olarak, kendisine yüklenmenin, oyları bölüyor demenin, sırf duruşundaki kalite yüzünden içime sinmediği kişidir. evet, oy bölme durumu var mı? ama az, ama çok var. ama dedim ya, ortak noktada çoğunlukla buluşmadığım ideolojisine rağmen, karakterli ve samimi birisi olduğunu düşünüyorum ve bu sebeplerle açıktan kızamıyorum, sert eleştiriler getiremiyorum kendisine.kendisinin ve ideolojisini taşıyan partisinin/ittifakının siyaset arenasında aktif bir görevle görmek isteyenlerin kızması gereken kişi ise sadece muharrem ince'dir. ata ittifakını bozarak, tek liste üzerinden meclise girme ve vekil çıkartma şanslarını, üstelik hiç de düşük değilken, hiç eden kişi ince'dir. üstelik bunu, ümit özdağ'ın da açıkladığı üzere kendisine yakışır biçimde, bir telefon mesajı ile yapmıştır. insanlar memleket partisine de, zafer partisine de oy verme konusunda çekinceler yaşıyor ve oyunu değiştiriyorsa, bunda temel sebep, baraj yüzünden oylarının boşa gitmesi ve bu durumun cumhur ittifakına yaramasıdır. ancak ittifakta kalsa idi, haftalar önce arkalarına aldıkları rüzgarla, totalde yüzde 6-7 dolaylarında olan oylarını korur, barajı geçme şansını diri tuttuğu için de üzerine koyma ihtimalini de açık ve diri tutmuş olurlardı.ama dedim ya, genel anlamda muhalefet adına bir şey olumlu gitmeyegörsün. ince biter hemen orada."
2581,151850821,"gönlümün adayı olmakla beraber kazanabilme ihtimali maalesef mucizenin de ötesinde. çok düşük bir ihtimal olarak görmekle beraber seçimin ikinci tura kalması durumunda oy oranı ne olursa olsun (tahminim yüzde 5-6) ehven-i şer olarak da olsa erdoğan'ı işaret etmeli ki önümüzdeki beş yıllık süreçte çok daha etkin bir konumda olsun, düşüncesindeyim. umarım hdp kıskacındaki kemal bey lehine bir aksiyon içerisine girmez. üç hilale tekrar dönme azmini ve her ne olursa olsun başka bir partiye geçmemiş olmasını saygıyla selamlıyorum.",miralaymehmet,1844336,0,01.05.2023 15:22,,"gönlümün adayı olmakla beraber kazanabilme ihtimali maalesef mucizenin de ötesinde. çok düşük bir ihtimal olarak görmekle beraber seçimin ikinci tura kalması durumunda oy oranı ne olursa olsun (tahminim yüzde 5-6) ehven-i şer olarak da olsa erdoğan'ı işaret etmeli ki önümüzdeki beş yıllık süreçte çok daha etkin bir konumda olsun, düşüncesindeyim. umarım hdp kıskacındaki kemal bey lehine bir aksiyon içerisine girmez. üç hilale tekrar dönme azmini ve her ne olursa olsun başka bir partiye geçmemiş olmasını saygıyla selamlıyorum."
2582,151851143,"benim kendi çevremden gördüğüm şahsi gözlemlerimden sinan oğan'a oy vereceklerin çoğu genç ve orta yaş altı milliyetçi orta sağ aile kökleri olan modern sağ seçmen. eğer işler yolunda gitse akp, mhp seçmeni potansiyelindeler, biraz da iyi parti. ben bu seçmenlerin chp profili ile kesiştiğini sanmıyorum. büyük ihtimal seçim tarihi yaklaştıkça cumhur cephesinden şiddetli bir saldırıya maruz kalacak sinan oğan. şimdilik muhalefeti bölüyoruz ayağına tam olarak tehlikenin farkında değiller.",rete mirabile,1233768,2,01.05.2023 15:34,,"benim kendi çevremden gördüğüm şahsi gözlemlerimden sinan oğan'a oy vereceklerin çoğu genç ve orta yaş altı milliyetçi orta sağ aile kökleri olan modern sağ seçmen. eğer işler yolunda gitse akp, mhp seçmeni potansiyelindeler, biraz da iyi parti. ben bu seçmenlerin chp profili ile kesiştiğini sanmıyorum. büyük ihtimal seçim tarihi yaklaştıkça cumhur cephesinden şiddetli bir saldırıya maruz kalacak sinan oğan. şimdilik muhalefeti bölüyoruz ayağına tam olarak tehlikenin farkında değiller."
2583,151851338,oktrollerin saldırdığı ilkeli adam gibi adam aşağıda yazdığım hikayeden oktrollerin zihin yapısını anlayabilirsiniz.<br><br>banane ben aday olacağım. delegeleri yerleştirdim hep ben seçileceğim. başka adaylar niye var ya sadece bana oy versinler. ben dersimliyim atatürkçüler gitsin partiden. aa rte niye aday ya oda gitsin ben tek aday olayım. seçimlere delege falan atayamıyoz mu ya halk mı seçecek pff.,katsura,1682142,23,01.05.2023 15:40,01.05.2023 15:42,oktrollerin saldırdığı ilkeli adam gibi adam aşağıda yazdığım hikayeden oktrollerin zihin yapısını anlayabilirsiniz.banane ben aday olacağım. delegeleri yerleştirdim hep ben seçileceğim. başka adaylar niye var ya sadece bana oy versinler. ben dersimliyim atatürkçüler gitsin partiden. aa rte niye aday ya oda gitsin ben tek aday olayım. seçimlere delege falan atayamıyoz mu ya halk mı seçecek pff.
2584,151851658,"oyumun sadece bir irade ortaya koymak açısından değerli olduğunu düşünüyorum, yoksa en az 3 çocuk yapma emrini uygulayan akp taraftarlarının ve hiçbir uyum ve kültür kriterine tabi tutulmadan t.c. vatandaşı yapılan sığınmacıların çok daha kolay ikna edilebilir oylarını almak daha kolaydır. sol yada sağ tandanslı bir düşünüş tarzını benimsemiş, anayasal değerlerimize saygılı ve insan onurunu savunmaktan yana duruşu olan üç beş vatandaşımıza ortak atatürkçü, milliyetçi ve vatansever ortak zeminde buluşmaktan gayri önerebileceğim bir şey yok. gelin ortak zeminde buluşalım. onların on tane oyuna sizin bir tane bilinçli oyunuzu değişmem. cenneti vaad edenlere zaten inanmam. çalışmadan, sebat etmeden zafer olmaz. kuran'da da yazıyor zaten. gelin hesaplarımızla değil, seçimlerimizle hatırlanalım. bu ülkeyi seçimleriyle hatırlananlar kurdu. herşeye rağmen kazanmak, ancak acun ılıcalı'nın survivor programında bir amaç olabilir.",ozgurgokhan,1311071,0,01.05.2023 15:52,,"oyumun sadece bir irade ortaya koymak açısından değerli olduğunu düşünüyorum, yoksa en az 3 çocuk yapma emrini uygulayan akp taraftarlarının ve hiçbir uyum ve kültür kriterine tabi tutulmadan t.c. vatandaşı yapılan sığınmacıların çok daha kolay ikna edilebilir oylarını almak daha kolaydır. sol yada sağ tandanslı bir düşünüş tarzını benimsemiş, anayasal değerlerimize saygılı ve insan onurunu savunmaktan yana duruşu olan üç beş vatandaşımıza ortak atatürkçü, milliyetçi ve vatansever ortak zeminde buluşmaktan gayri önerebileceğim bir şey yok. gelin ortak zeminde buluşalım. onların on tane oyuna sizin bir tane bilinçli oyunuzu değişmem. cenneti vaad edenlere zaten inanmam. çalışmadan, sebat etmeden zafer olmaz. kuran'da da yazıyor zaten. gelin hesaplarımızla değil, seçimlerimizle hatırlanalım. bu ülkeyi seçimleriyle hatırlananlar kurdu. herşeye rağmen kazanmak, ancak acun ılıcalı'nın survivor programında bir amaç olabilir."
2585,151851875,"ben mevcut düzende chp'li olsam sinan oğan'a elimden gelen desteği veririm. oy tabanının büyük bir bölümü mhp olan bir adayın ve ittifakındaki zafer partisinin güçlü olması demek mhp'nin ve rte'nin zayıflaması demek ayrıca akp'nin ve mhp'nin kırılmayacak kemik oyunu chp asla kıramaz ama bu adamda o ihtimal var. unutmayın mhp olmasa akp iktidar olamıyordu akp'yi tamamen deviremesen bile mhp tabanını hedef alarak akp iktidarına son verebilirsin tabi bu dediğim siyasi manevrayı chp'nin üst kadrosu yapmalı fakat onların öyle bir tasavvuru yok, olmayacak da.",datroth,1561712,8,01.05.2023 15:59,,"ben mevcut düzende chp'li olsam sinan oğan'a elimden gelen desteği veririm. oy tabanının büyük bir bölümü mhp olan bir adayın ve ittifakındaki zafer partisinin güçlü olması demek mhp'nin ve rte'nin zayıflaması demek ayrıca akp'nin ve mhp'nin kırılmayacak kemik oyunu chp asla kıramaz ama bu adamda o ihtimal var. unutmayın mhp olmasa akp iktidar olamıyordu akp'yi tamamen deviremesen bile mhp tabanını hedef alarak akp iktidarına son verebilirsin tabi bu dediğim siyasi manevrayı chp'nin üst kadrosu yapmalı fakat onların öyle bir tasavvuru yok, olmayacak da."
2586,151852106,"denizli'de muazzam bir ilgi var kendisine, sinan oğan sürpriz adaydır. <br><br>kendisi için öngördüğüm oy oranını tekrarlamak istiyorum şuan itibariyle 16,7'dir. <br><br>abartmıyorum, bu çok net ama akp de iyi ataklar yapmaya başladı. muharip uçağı, gemi vs. iyi propagandalar. kararsızların oylarını etkilemesi muhtemel, o yüzden sinan oğan net 2. tura kalmalıdır yoksa kılıçdaroğlu 2. tura kalırsa büyük bir hüsran yaşar.",ahlak sahibi terbiyesiz adam,1895826,8,01.05.2023 16:07,01.05.2023 19:35,"denizli'de muazzam bir ilgi var kendisine, sinan oğan sürpriz adaydır. kendisi için öngördüğüm oy oranını tekrarlamak istiyorum şuan itibariyle 16,7'dir. abartmıyorum, bu çok net ama akp de iyi ataklar yapmaya başladı. muharip uçağı, gemi vs. iyi propagandalar. kararsızların oylarını etkilemesi muhtemel, o yüzden sinan oğan net 2. tura kalmalıdır yoksa kılıçdaroğlu 2. tura kalırsa büyük bir hüsran yaşar."
